...1,mun,gini,mes,year,cve,mun_name,trat,pto,trat_1,mean_t1,trat_2,month,dia,date
4084,O33,0.297959010840108,Febrero,2006,O33,Numaran,0,0,0,0,0,2,1,2006-02-01
4085,O34,0.351364713637719,Febrero,2006,O34,Maravatio,1,0,0,0,0,2,1,2006-02-01
4086,O35,0.247349052746354,Febrero,2006,O35,Contepec,0,0,0,0,0,2,1,2006-02-01
4087,O36,0.344224308778036,Febrero,2006,O36,Huetamo,0,0,0,0,0,2,1,2006-02-01
4088,O37,0.265927876526955,Febrero,2006,O37,San Lucas,0,0,0,0,0,2,1,2006-02-01
4089,O39,0.244944920440636,Febrero,2006,O39,Tangancicuaro,1,0,0,0.05555555555555555,1,2,1,2006-02-01
4090,O40,0.25414810607193,Febrero,2006,O40,Purepero,1,0,0,0.05555555555555555,1,2,1,2006-02-01
4091,O41,0.133176347462062,Febrero,2006,O41,Tlazazalca,0,0,0,0,0,2,1,2006-02-01
4092,O43,0.380413703943116,Febrero,2006,O43,Cojumatlan de Regules,0,0,0,0,0,2,1,2006-02-01
4093,O44,0.1147301895965,Febrero,2006,O44,Irimbo,1,0,0,0,0,2,1,2006-02-01
4094,O45,0.0301075268817205,Febrero,2006,O45,Aporo,0,0,0,0,0,2,1,2006-02-01
4095,O46,0.359330484330484,Febrero,2006,O46,Tuxpan,1,0,0,0.05555555555555555,1,2,1,2006-02-01
4096,O47,0.0425812115891133,Febrero,2006,O47,Senguio,0,0,0,0,0,2,1,2006-02-01
4097,O48,0.137244897959184,Febrero,2006,O48,Charo,0,0,0,0,0,2,1,2006-02-01
4098,O49,0.428413962778915,Febrero,2006,O49,Alvaro Obregon,0,0,0,0,0,2,1,2006-02-01
4099,O50,0.248962148962149,Febrero,2006,O50,Chavinda,0,0,0,0,0,2,1,2006-02-01
4100,O51,0.166870956758597,Febrero,2006,O51,Tangamandapio,1,0,0,0.05555555555555555,1,2,1,2006-02-01
4101,O52,0.323872545944929,Febrero,2006,O52,Ziracuaretiro,1,0,0,0.05555555555555555,1,2,1,2006-02-01
4102,O53,0.212221215981826,Febrero,2006,O53,Nuevo Parangaricutiro,1,0,0,0.05555555555555555,1,2,1,2006-02-01
4103,O54,0.122139084507042,Febrero,2006,O54,Coeneo,0,0,0,0,0,2,1,2006-02-01
4104,O55,0.230400696864111,Febrero,2006,O55,Jimenez,0,0,0,0,0,2,1,2006-02-01
4105,O56,0.289758487126908,Febrero,2006,O56,Yurecuaro,0,0,0,0,0,2,1,2006-02-01
4106,O59,0.183064997018485,Febrero,2006,O59,Nahuatzen,0,0,0,0,0,2,1,2006-02-01
4107,O60,0.197107932149342,Febrero,2006,O60,Ecuandureo,0,0,0,0,0,2,1,2006-02-01
4108,O62,0.333928571428571,Febrero,2006,O62,Villamar,0,0,0,0,0,2,1,2006-02-01
4109,O63,0.310439330893535,Febrero,2006,O63,Coalcoman,0,0,0,0,0,2,1,2006-02-01
4110,O64,0.16711590296496,Febrero,2006,O64,Tiquicheo,0,0,0,0,0,2,1,2006-02-01
4111,O65,0.133333333333333,Febrero,2006,O65,Tumbiscatio,0,0,0,0,0,2,1,2006-02-01
4112,O66,0.393308330043427,Febrero,2006,O66,Tuzantla,0,0,0,0,0,2,1,2006-02-01
4113,O67,0.148684916800859,Febrero,2006,O67,Aguililla,1,0,0,0,0,2,1,2006-02-01
4114,O68,0.125042016806723,Febrero,2006,O68,Huaniqueo,0,0,0,0,0,2,1,2006-02-01
4115,O69,0.0307192807192807,Febrero,2006,O69,Ixtlan,0,0,0,0,0,2,1,2006-02-01
4116,O70,0.237638724911452,Febrero,2006,O70,Tancitaro,1,0,0,0.05555555555555555,1,2,1,2006-02-01
4117,O71,0.0972222222222222,Febrero,2006,O71,Caracuaro,0,0,0,0,0,2,1,2006-02-01
4118,O72,0.360679263334131,Febrero,2006,O72,Cuitzeo,0,0,0,0,0,2,1,2006-02-01
4119,O73,0.0583333333333333,Febrero,2006,O73,Chucandiro,0,0,0,0,0,2,1,2006-02-01
4120,O74,0.161479028697572,Febrero,2006,O74,Santa Ana Maya,0,0,0,0,0,2,1,2006-02-01
4121,O75,0.159860566448802,Febrero,2006,O75,Huandacareo,0,0,0,0,0,2,1,2006-02-01
4122,O76,0.0757575757575757,Febrero,2006,O76,Copandaro,0,0,0,0,0,2,1,2006-02-01
4123,O77,0,Febrero,2006,O77,Tzitzio,0,0,0,0,0,2,1,2006-02-01
4124,O78,0.211171737213404,Febrero,2006,O78,Marcos Castellanos,0,0,0,0,0,2,1,2006-02-01
4125,O79,0.0514705882352942,Febrero,2006,O79,Juarez,1,0,0,0.05555555555555555,1,2,1,2006-02-01
4126,O81,0.373390557939914,Febrero,2006,O81,Coahuayana,0,0,0,0,0,2,1,2006-02-01
4127,O82,0.380184268426843,Febrero,2006,O82,Aquila,0,0,0,0,0,2,1,2006-02-01
4128,C75,0.374077596474568,Marzo,2006,C75,Apatzingan,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4129,C76,0.31578000730686,Marzo,2006,C76,Arteaga,0,0,0,0,0,3,1,2006-03-01
4130,C77,0.33827061088745,Marzo,2006,C77,Cotija,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4131,C78,0.272727272727273,Marzo,2006,C78,Charapan,0,0,0,0,0,3,1,2006-03-01
4132,C79,0.212121212121212,Marzo,2006,C79,Cheran,0,0,0,0,0,3,1,2006-03-01
4133,C80,0.164705882352941,Marzo,2006,C80,Chilchota,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4134,C81,0.233526366587699,Marzo,2006,C81,Gabriel Zamora,0,0,0,0,0,3,1,2006-03-01
4135,C82,0.410216712127061,Marzo,2006,C82,Hidalgo,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4136,C83,0.393017128592871,Marzo,2006,C83,Jacona,0,0,0,0,0,3,1,2006-03-01
4137,C84,0.353008377135348,Marzo,2006,C84,Jiquilpan,0,0,0,0,0,3,1,2006-03-01
4138,C85,0.288723124177271,Marzo,2006,C85,Jungapeo,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4139,C86,0.39225279087947,Marzo,2006,C86,La Piedad,0,0,0,0,0,3,1,2006-03-01
4140,C87,0.429438257791972,Marzo,2006,C87,Lazaro Cardenas,0,0,0,0,0,3,1,2006-03-01
4141,C88,0.363105329010862,Marzo,2006,C88,Los Reyes,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4142,C89,0.440800499707773,Marzo,2006,C89,Morelia,1,0,0,0,0,3,1,2006-03-01
4143,C90,0.327188457800703,Marzo,2006,C90,Mugica,0,0,0,0,0,3,1,2006-03-01
4144,C91,0.15,Marzo,2006,C91,Nocupetaro,0,0,0,0,0,3,1,2006-03-01
4145,C92,0.111538461538462,Marzo,2006,C92,Nuevo Urecho,0,0,0,0,0,3,1,2006-03-01
4146,C93,0.109663064208519,Marzo,2006,C93,Paracuaro,1,0,0,0,0,3,1,2006-03-01
4147,C94,0.367140969015593,Marzo,2006,C94,Paracho,0,0,0,0,0,3,1,2006-03-01
4148,C95,0.392350748667393,Marzo,2006,C95,Patzcuaro,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4149,C96,0.20762400955172,Marzo,2006,C96,Periban,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4150,C97,0.190103692923413,Marzo,2006,C97,Quiroga,0,0,0,0.05555555555555555,1,3,1,2006-03-01
4151,C98,0.328365738284906,Marzo,2006,C98,Sahuayo,0,0,0,0,0,3,1,2006-03-01
4152,C99,0.382977194327328,Marzo,2006,C99,Tacambaro,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4153,D01,0.45593737054681,Marzo,2006,D01,Taretan,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4154,D02,0.349029196290014,Marzo,2006,D02,Tinguindin,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4155,D03,0.457723051697227,Marzo,2006,D03,Tocumbo,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4156,D04,0.104976851851852,Marzo,2006,D04,Turicato,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4157,D05,0.415038036554351,Marzo,2006,D05,Uruapan,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4158,D06,0.207427422395375,Marzo,2006,D06,Venustiano Carranza,0,0,0,0,0,3,1,2006-03-01
4159,D07,0.427970831000825,Marzo,2006,D07,Zacapu,0,0,0,0,0,3,1,2006-03-01
4160,D08,0.398936433530679,Marzo,2006,D08,Zamora,0,0,0,0,0,3,1,2006-03-01
4161,D09,0.403061768787712,Marzo,2006,D09,Zitacuaro,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4162,D10,0.290053535959005,Marzo,2006,D10,Tarimbaro,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4163,H44,0.133532041728763,Marzo,2006,H44,Angangueo,0,0,0,0,0,3,1,2006-03-01
4164,K77,0.137115839243499,Marzo,2006,K77,Acuitzio,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4165,K78,0.292777406064021,Marzo,2006,K78,Ario,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4166,K79,0.168967874231032,Marzo,2006,K79,Erongaricuaro,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4167,K80,0.421559633027523,Marzo,2006,K80,La Huacana,0,0,0,0,0,3,1,2006-03-01
4168,K81,0.15,Marzo,2006,K81,Huiramba,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4169,K82,0.348769230769231,Marzo,2006,K82,Lagunillas,0,0,0,0.05555555555555555,1,3,1,2006-03-01
4170,K83,0.225358090185676,Marzo,2006,K83,Madero,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4171,K84,0.291435302036009,Marzo,2006,K84,Salvador Escalante,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4172,K85,0.296242342746153,Marzo,2006,K85,Tingambato,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4173,K86,0.159919028340081,Marzo,2006,K86,Tzintzuntzan,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4174,L22,0.195073891625616,Marzo,2006,L22,Angamacutiro,0,0,0,0,0,3,1,2006-03-01
4175,L23,0.180256527714155,Marzo,2006,L23,Jose Sixto Verduzco,0,0,0,0,0,3,1,2006-03-01
4176,L24,0.175824175824176,Marzo,2006,L24,Morelos,0,0,0,0,0,3,1,2006-03-01
4177,L25,0.128414442700157,Marzo,2006,L25,Panindicuaro,0,0,0,0,0,3,1,2006-03-01
4178,L26,0.396750524109015,Marzo,2006,L26,Penjamillo,0,0,0,0,0,3,1,2006-03-01
4179,L27,0.35625743744038,Marzo,2006,L27,Puruandiro,0,0,0,0,0,3,1,2006-03-01
4180,M45,0.107142857142857,Marzo,2006,M45,Churumuco,0,0,0,0,0,3,1,2006-03-01
4181,N97,0.3145596941792,Marzo,2006,N97,Tlalpujahua,0,0,0,0,0,3,1,2006-03-01
4182,O21,0.293821164755336,Marzo,2006,O21,Tepalcatepec,0,0,0,0,0,3,1,2006-03-01
4183,O22,0.273446327683616,Marzo,2006,O22,Buenavista,0,0,0,0,0,3,1,2006-03-01
4184,O23,0.185673301057916,Marzo,2006,O23,Pajacuaran,0,0,0,0,0,3,1,2006-03-01
4185,O24,0.329921129860602,Marzo,2006,O24,Zinapecuaro,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4186,O25,0.237208713272543,Marzo,2006,O25,Querendaro,1,0,0,0,0,3,1,2006-03-01
4187,O26,0.114152591729761,Marzo,2006,O26,Indaparapeo,0,0,0,0,0,3,1,2006-03-01
4188,O27,0.158463385354142,Marzo,2006,O27,Ocampo,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4189,O28,0.238066715035349,Marzo,2006,O28,Vista Hermosa,0,0,0,0,0,3,1,2006-03-01
4190,O29,0.252567140600316,Marzo,2006,O29,Tanhuato,0,0,0,0,0,3,1,2006-03-01
4191,O30,0.242623814541623,Marzo,2006,O30,Brisenas,0,0,0,0,0,3,1,2006-03-01
4192,O31,0,Marzo,2006,O31,Zinaparo,0,0,0,0,0,3,1,2006-03-01
4193,O32,0.119623655913978,Marzo,2006,O32,Churintzio,0,0,0,0,0,3,1,2006-03-01
4194,O33,0.31309533739261,Marzo,2006,O33,Numaran,0,0,0,0,0,3,1,2006-03-01
4195,O34,0.343466087092732,Marzo,2006,O34,Maravatio,1,0,0,0,0,3,1,2006-03-01
4196,O35,0.21515467500869,Marzo,2006,O35,Contepec,0,0,0,0,0,3,1,2006-03-01
4197,O36,0.336868509597928,Marzo,2006,O36,Huetamo,0,0,0,0,0,3,1,2006-03-01
4198,O37,0.344145682173851,Marzo,2006,O37,San Lucas,0,0,0,0,0,3,1,2006-03-01
4199,O39,0.237617223254463,Marzo,2006,O39,Tangancicuaro,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4200,O40,0.242664615058099,Marzo,2006,O40,Purepero,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4201,O41,0.133176347462062,Marzo,2006,O41,Tlazazalca,0,0,0,0,0,3,1,2006-03-01
4202,O43,0.398224852071006,Marzo,2006,O43,Cojumatlan de Regules,0,0,0,0,0,3,1,2006-03-01
4203,O44,0.110940170940171,Marzo,2006,O44,Irimbo,1,0,0,0,0,3,1,2006-03-01
4204,O45,0.0301075268817205,Marzo,2006,O45,Aporo,0,0,0,0,0,3,1,2006-03-01
4205,O46,0.337133651788824,Marzo,2006,O46,Tuxpan,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4206,O47,0.0425812115891133,Marzo,2006,O47,Senguio,0,0,0,0,0,3,1,2006-03-01
4207,O48,0.136205899363794,Marzo,2006,O48,Charo,0,0,0,0,0,3,1,2006-03-01
4208,O49,0.405467651195499,Marzo,2006,O49,Alvaro Obregon,0,0,0,0,0,3,1,2006-03-01
4209,O50,0.251804829474732,Marzo,2006,O50,Chavinda,0,0,0,0,0,3,1,2006-03-01
4210,O51,0.158042164234115,Marzo,2006,O51,Tangamandapio,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4211,O52,0.326890669787755,Marzo,2006,O52,Ziracuaretiro,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4212,O53,0.18852386039886,Marzo,2006,O53,Nuevo Parangaricutiro,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4213,O54,0.122139084507042,Marzo,2006,O54,Coeneo,0,0,0,0,0,3,1,2006-03-01
4214,O55,0.237172489082969,Marzo,2006,O55,Jimenez,0,0,0,0,0,3,1,2006-03-01
4215,O56,0.261953752694493,Marzo,2006,O56,Yurecuaro,0,0,0,0,0,3,1,2006-03-01
4216,O59,0.190391983495432,Marzo,2006,O59,Nahuatzen,0,0,0,0,0,3,1,2006-03-01
4217,O60,0.198798904883865,Marzo,2006,O60,Ecuandureo,0,0,0,0,0,3,1,2006-03-01
4218,O62,0.32869363491373,Marzo,2006,O62,Villamar,0,0,0,0,0,3,1,2006-03-01
4219,O63,0.301195802620144,Marzo,2006,O63,Coalcoman,0,0,0,0,0,3,1,2006-03-01
4220,O64,0.171802054154995,Marzo,2006,O64,Tiquicheo,0,0,0,0,0,3,1,2006-03-01
4221,O65,0.133333333333333,Marzo,2006,O65,Tumbiscatio,0,0,0,0,0,3,1,2006-03-01
4222,O66,0.389092188599578,Marzo,2006,O66,Tuzantla,0,0,0,0,0,3,1,2006-03-01
4223,O67,0.153359683794466,Marzo,2006,O67,Aguililla,1,0,0,0,0,3,1,2006-03-01
4224,O68,0.307956989247312,Marzo,2006,O68,Huaniqueo,0,0,0,0,0,3,1,2006-03-01
4225,O69,0.0583333333333333,Marzo,2006,O69,Ixtlan,0,0,0,0,0,3,1,2006-03-01
4226,O70,0.240926427165354,Marzo,2006,O70,Tancitaro,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4227,O71,0.107142857142857,Marzo,2006,O71,Caracuaro,0,0,0,0,0,3,1,2006-03-01
4228,O72,0.335289607172349,Marzo,2006,O72,Cuitzeo,0,0,0,0,0,3,1,2006-03-01
4229,O73,0.0583333333333333,Marzo,2006,O73,Chucandiro,0,0,0,0,0,3,1,2006-03-01
4230,O74,0.154501216545012,Marzo,2006,O74,Santa Ana Maya,0,0,0,0,0,3,1,2006-03-01
4231,O75,0.157571981373385,Marzo,2006,O75,Huandacareo,0,0,0,0,0,3,1,2006-03-01
4232,O76,0.0659340659340659,Marzo,2006,O76,Copandaro,0,0,0,0,0,3,1,2006-03-01
4233,O77,0,Marzo,2006,O77,Tzitzio,0,0,0,0,0,3,1,2006-03-01
4234,O78,0.206860530773574,Marzo,2006,O78,Marcos Castellanos,0,0,0,0,0,3,1,2006-03-01
4235,O79,0.0571428571428572,Marzo,2006,O79,Juarez,1,0,0,0.05555555555555555,1,3,1,2006-03-01
4236,O81,0.3687474989996,Marzo,2006,O81,Coahuayana,0,0,0,0,0,3,1,2006-03-01
4237,O82,0.368689698101463,Marzo,2006,O82,Aquila,0,0,0,0,0,3,1,2006-03-01
4238,C75,0.376319897206132,Abril,2006,C75,Apatzingan,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4239,C76,0.312768275058778,Abril,2006,C76,Arteaga,0,0,0,0,0,4,1,2006-04-01
4240,C77,0.345189214170177,Abril,2006,C77,Cotija,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4241,C78,0.272727272727273,Abril,2006,C78,Charapan,0,0,0,0,0,4,1,2006-04-01
4242,C79,0.209538567493113,Abril,2006,C79,Cheran,0,0,0,0,0,4,1,2006-04-01
4243,C80,0.163082980012114,Abril,2006,C80,Chilchota,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4244,C81,0.230810975080316,Abril,2006,C81,Gabriel Zamora,0,0,0,0,0,4,1,2006-04-01
4245,C82,0.411758342539205,Abril,2006,C82,Hidalgo,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4246,C83,0.392806189393292,Abril,2006,C83,Jacona,0,0,0,0,0,4,1,2006-04-01
4247,C84,0.351952017701434,Abril,2006,C84,Jiquilpan,0,0,0,0,0,4,1,2006-04-01
4248,C85,0.283602900167317,Abril,2006,C85,Jungapeo,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4249,C86,0.392451704983326,Abril,2006,C86,La Piedad,0,0,0,0,0,4,1,2006-04-01
4250,C87,0.430728979062785,Abril,2006,C87,Lazaro Cardenas,0,0,0,0,0,4,1,2006-04-01
4251,C88,0.367622331381069,Abril,2006,C88,Los Reyes,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4252,C89,0.441833900942731,Abril,2006,C89,Morelia,1,0,0,0,0,4,1,2006-04-01
4253,C90,0.328335865090373,Abril,2006,C90,Mugica,0,0,0,0,0,4,1,2006-04-01
4254,C91,0.15,Abril,2006,C91,Nocupetaro,0,0,0,0,0,4,1,2006-04-01
4255,C92,0.144200626959248,Abril,2006,C92,Nuevo Urecho,0,0,0,0,0,4,1,2006-04-01
4256,C93,0.111074740861975,Abril,2006,C93,Paracuaro,1,0,0,0,0,4,1,2006-04-01
4257,C94,0.36652280074283,Abril,2006,C94,Paracho,0,0,0,0,0,4,1,2006-04-01
4258,C95,0.398091752038239,Abril,2006,C95,Patzcuaro,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4259,C96,0.202332949308756,Abril,2006,C96,Periban,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4260,C97,0.192619047619048,Abril,2006,C97,Quiroga,0,0,0,0.05555555555555555,1,4,1,2006-04-01
4261,C98,0.338371873131918,Abril,2006,C98,Sahuayo,0,0,0,0,0,4,1,2006-04-01
4262,C99,0.386315959660266,Abril,2006,C99,Tacambaro,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4263,D01,0.448946624941704,Abril,2006,D01,Taretan,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4264,D02,0.346085195482786,Abril,2006,D02,Tinguindin,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4265,D03,0.469796627301913,Abril,2006,D03,Tocumbo,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4266,D04,0.0897739845108266,Abril,2006,D04,Turicato,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4267,D05,0.415240348911994,Abril,2006,D05,Uruapan,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4268,D06,0.242370632463512,Abril,2006,D06,Venustiano Carranza,0,0,0,0,0,4,1,2006-04-01
4269,D07,0.4264225463983,Abril,2006,D07,Zacapu,0,0,0,0,0,4,1,2006-04-01
4270,D08,0.400951246895519,Abril,2006,D08,Zamora,0,0,0,0,0,4,1,2006-04-01
4271,D09,0.405246732183886,Abril,2006,D09,Zitacuaro,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4272,D10,0.29044536717433,Abril,2006,D10,Tarimbaro,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4273,H44,0.133532041728763,Abril,2006,H44,Angangueo,0,0,0,0,0,4,1,2006-04-01
4274,K77,0.142635658914729,Abril,2006,K77,Acuitzio,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4275,K78,0.291877490392097,Abril,2006,K78,Ario,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4276,K79,0.169117647058824,Abril,2006,K79,Erongaricuaro,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4277,K80,0.417309941520468,Abril,2006,K80,La Huacana,0,0,0,0,0,4,1,2006-04-01
4278,K81,0.15,Abril,2006,K81,Huiramba,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4279,K82,0.348422701170856,Abril,2006,K82,Lagunillas,0,0,0,0.05555555555555555,1,4,1,2006-04-01
4280,K83,0.21686270633587,Abril,2006,K83,Madero,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4281,K84,0.290633071787124,Abril,2006,K84,Salvador Escalante,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4282,K85,0.295570479650629,Abril,2006,K85,Tingambato,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4283,K86,0.17271662763466,Abril,2006,K86,Tzintzuntzan,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4284,L22,0.199579831932773,Abril,2006,L22,Angamacutiro,0,0,0,0,0,4,1,2006-04-01
4285,L23,0.181861124232404,Abril,2006,L23,Jose Sixto Verduzco,0,0,0,0,0,4,1,2006-04-01
4286,L24,0.175824175824176,Abril,2006,L24,Morelos,0,0,0,0,0,4,1,2006-04-01
4287,L25,0.146821215314366,Abril,2006,L25,Panindicuaro,0,0,0,0,0,4,1,2006-04-01
4288,L26,0.392123564612648,Abril,2006,L26,Penjamillo,0,0,0,0,0,4,1,2006-04-01
4289,L27,0.356045792107332,Abril,2006,L27,Puruandiro,0,0,0,0,0,4,1,2006-04-01
4290,M45,0.107142857142857,Abril,2006,M45,Churumuco,0,0,0,0,0,4,1,2006-04-01
4291,N97,0.30708276797829,Abril,2006,N97,Tlalpujahua,0,0,0,0,0,4,1,2006-04-01
4292,O21,0.303862396982246,Abril,2006,O21,Tepalcatepec,0,0,0,0,0,4,1,2006-04-01
4293,O22,0.271441389999184,Abril,2006,O22,Buenavista,0,0,0,0,0,4,1,2006-04-01
4294,O23,0.183613445378151,Abril,2006,O23,Pajacuaran,0,0,0,0,0,4,1,2006-04-01
4295,O24,0.300047488615452,Abril,2006,O24,Zinapecuaro,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4296,O25,0.245707070707071,Abril,2006,O25,Querendaro,1,0,0,0,0,4,1,2006-04-01
4297,O26,0.114152591729761,Abril,2006,O26,Indaparapeo,0,0,0,0,0,4,1,2006-04-01
4298,O27,0.158463385354142,Abril,2006,O27,Ocampo,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4299,O28,0.235384615384615,Abril,2006,O28,Vista Hermosa,0,0,0,0,0,4,1,2006-04-01
4300,O29,0.253790686703956,Abril,2006,O29,Tanhuato,0,0,0,0,0,4,1,2006-04-01
4301,O30,0.245098039215686,Abril,2006,O30,Brisenas,0,0,0,0,0,4,1,2006-04-01
4302,O31,0,Abril,2006,O31,Zinaparo,0,0,0,0,0,4,1,2006-04-01
4303,O32,0.119623655913978,Abril,2006,O32,Churintzio,0,0,0,0,0,4,1,2006-04-01
4304,O33,0.303399065905553,Abril,2006,O33,Numaran,0,0,0,0,0,4,1,2006-04-01
4305,O34,0.341454010940023,Abril,2006,O34,Maravatio,1,0,0,0,0,4,1,2006-04-01
4306,O35,0.223537414965986,Abril,2006,O35,Contepec,0,0,0,0,0,4,1,2006-04-01
4307,O36,0.337148320299051,Abril,2006,O36,Huetamo,0,0,0,0,0,4,1,2006-04-01
4308,O37,0.374366625795873,Abril,2006,O37,San Lucas,0,0,0,0,0,4,1,2006-04-01
4309,O39,0.232824448328599,Abril,2006,O39,Tangancicuaro,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4310,O40,0.246462466643462,Abril,2006,O40,Purepero,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4311,O41,0.138793103448276,Abril,2006,O41,Tlazazalca,0,0,0,0,0,4,1,2006-04-01
4312,O43,0.399551066217733,Abril,2006,O43,Cojumatlan de Regules,0,0,0,0,0,4,1,2006-04-01
4313,O44,0.112418300653595,Abril,2006,O44,Irimbo,1,0,0,0,0,4,1,2006-04-01
4314,O45,0.0819964349376114,Abril,2006,O45,Aporo,0,0,0,0,0,4,1,2006-04-01
4315,O46,0.335987532568729,Abril,2006,O46,Tuxpan,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4316,O47,0.0425812115891133,Abril,2006,O47,Senguio,0,0,0,0,0,4,1,2006-04-01
4317,O48,0.131254714609002,Abril,2006,O48,Charo,0,0,0,0,0,4,1,2006-04-01
4318,O49,0.40373520490097,Abril,2006,O49,Alvaro Obregon,0,0,0,0,0,4,1,2006-04-01
4319,O50,0.249096657633243,Abril,2006,O50,Chavinda,0,0,0,0,0,4,1,2006-04-01
4320,O51,0.173758036236119,Abril,2006,O51,Tangamandapio,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4321,O52,0.326511108901484,Abril,2006,O52,Ziracuaretiro,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4322,O53,0.195620042036748,Abril,2006,O53,Nuevo Parangaricutiro,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4323,O54,0.120726495726496,Abril,2006,O54,Coeneo,0,0,0,0,0,4,1,2006-04-01
4324,O55,0.22516495601173,Abril,2006,O55,Jimenez,0,0,0,0,0,4,1,2006-04-01
4325,O56,0.260735453168938,Abril,2006,O56,Yurecuaro,0,0,0,0,0,4,1,2006-04-01
4326,O59,0.195838433292534,Abril,2006,O59,Nahuatzen,0,0,0,0,0,4,1,2006-04-01
4327,O60,0.202610722610723,Abril,2006,O60,Ecuandureo,0,0,0,0,0,4,1,2006-04-01
4328,O62,0.32869363491373,Abril,2006,O62,Villamar,0,0,0,0,0,4,1,2006-04-01
4329,O63,0.299041912330172,Abril,2006,O63,Coalcoman,0,0,0,0,0,4,1,2006-04-01
4330,O64,0.171802054154995,Abril,2006,O64,Tiquicheo,0,0,0,0,0,4,1,2006-04-01
4331,O65,0.133333333333333,Abril,2006,O65,Tumbiscatio,0,0,0,0,0,4,1,2006-04-01
4332,O66,0.389761328260118,Abril,2006,O66,Tuzantla,0,0,0,0,0,4,1,2006-04-01
4333,O67,0.153359683794466,Abril,2006,O67,Aguililla,1,0,0,0,0,4,1,2006-04-01
4334,O68,0.298018292682927,Abril,2006,O68,Huaniqueo,0,0,0,0,0,4,1,2006-04-01
4335,O69,0.0594777562862669,Abril,2006,O69,Ixtlan,0,0,0,0,0,4,1,2006-04-01
4336,O70,0.235838491010905,Abril,2006,O70,Tancitaro,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4337,O71,0.107142857142857,Abril,2006,O71,Caracuaro,0,0,0,0,0,4,1,2006-04-01
