year,mun,mean_workers_year,pob,tasa,log_tasa,gini_mean,pto,trat_2
2007,Huiramba,385,15190,25.34562211981567,3.232606017680103,0.143167751,0,1
2007,Madero,299,33720,8.867141162514828,2.1823524402570316,0.216346051,0,1
2007,Salvador Escalante,439,82489,5.321921710773558,1.6718344619575485,0.278111337,0,1
2007,Angamacutiro,261,26559,9.827177228058286,2.2851517340256717,0.229849314,0,0
2007,Jose Sixto Verduzco,649,49023,13.238683883075291,2.583143140966333,0.199963742,0,0
2007,Morelos,287,16706,17.179456482700825,2.8437142794259067,0.125447875,0,0
2007,Panindicuaro,336,31805,10.564376670334852,2.3574876498324366,0.181698204,0,0
2007,Puruandiro,1266,131806,9.605025567880066,2.262286458151393,0.345190748,0,0
2007,Churumuco,511,28206,18.116712756151173,2.896834868933656,0.141879719,0,0
2007,Zinapecuaro,922,90392,10.200017700681476,2.3223894556496485,0.271449987,0,1
2007,Querendaro,282,25894,10.890553796246234,2.387895789301658,0.226816412,0,0
2007,Alvaro Obregon,246,39258,6.266238728412044,1.8351762908167062,0.39094914,0,0
2007,Coeneo,236,39785,5.9318838758326,1.780341848196112,0.119480193,0,0
2007,Jimenez,51,26024,1.9597294804795575,0.6728064435532756,0.228565432,0,0
2007,Huaniqueo,57,15546,3.6665380162099575,1.2992478970265222,0.237742224,0,0
2007,Caracuaro,129,19289,6.6877494945305616,1.900277419119569,0.188143108,0,0
2007,Cuitzeo,813,54085,15.031894240547288,2.7101742264655577,0.353695394,0,0
2007,Chucandiro,1,10754,0.09298865538404315,-2.3752777783874865,0.037643465,0,0
2007,Huandacareo,192,22571,8.506490629568916,2.140829475578162,0.159808281,0,0
2007,Copandaro,2,16922,0.11818933932159319,-2.135467369942364,0.141951659,0,0
2007,Tzitzio,169,19420,8.702368692070031,2.1635952520598947,NA,NA,NA
2007,Apatzingan,5701,237641,23.989968061066904,3.1776357455071116,0.383884285,0,1
2007,Arteaga,219,44197,4.955087449374393,1.6004148163395129,0.324222502,0,0
2007,Charapan,1042,22780,45.74187884108868,3.8230142642942764,0.319535354,0,0
2007,Cheran,1332,33431,39.84325925039634,3.6849532378641494,0.195808624,0,0
2007,Gabriel Zamora,681,40958,16.62678841740319,2.8110151547353914,0.283384261,0,0
2007,Mugica,1914,84377,22.683906751839956,3.12165571939743,0.352870943,0,0
2007,Nuevo Urecho,256,15898,16.102654421939867,2.7789841293286415,0.145220596,0,0
2007,Paracuaro,605,47860,12.641036356038445,2.536948375550614,0.077944887,0,0
2007,Paracho,764,66079,11.561918309901785,2.447716793240218,0.368578455,0,0
2007,Taretan,109,25617,4.254986922746613,1.4480916886355648,0.448737968,0,1
2007,Uruapan,10757,587856,18.298699001115917,2.906829964484964,0.419549077,0,1
2007,Tingambato,769,26332,29.204010329636944,3.3743060399000138,0.317553322,0,1
2007,Tepalcatepec,1350,45141,29.90629361334485,3.398068946987624,0.343684051,0,0
2007,Buenavista,839,79632,10.535965441028733,2.354794684351008,0.238297707,0,0
2007,Ziracuaretiro,404,28803,14.026316703121202,2.6409353295775535,0.322614422,0,1
2007,Nuevo Parangaricutiro,1396,34382,40.602640916758766,3.703833111703016,0.204440319,0,1
2007,Nahuatzen,630,51806,12.160753580666332,2.4982138467121007,0.191651702,0,0
2007,Coalcoman,957,37677,25.40011147384346,3.234753562748855,0.304211772,0,0
2007,Tumbiscatio,223,17142,13.00898378252246,2.5656401789834278,0.220523114,0,0
2007,Aguililla,601,33093,18.160940380140815,2.8992731548798534,0.152579948,0,0
2007,Tancitaro,730,55003,13.272003345272076,2.58565680494297,0.283995846,0,1
2007,Cotija,210,37715,5.56807636219011,1.7170496374118744,0.32985277,0,1
2007,Chilchota,577,65404,8.822090392024952,2.1772588478357595,0.165203727,0,1
2007,Jacona,515,123405,4.173250678659698,1.4286952713747327,0.394884836,0,0
2007,Jiquilpan,3691,65479,56.369217611753385,4.031923222482409,0.366079934,0,0
2007,La Piedad,2733,189620,14.413036599514818,2.6681331164382547,0.393313262,0,0
2007,Los Reyes,1100,113541,9.688130278930078,2.270901453613934,0.376545801,0,1
2007,Periban,705,45592,15.463239164765747,2.73846554027957,0.238381534,0,1
2007,Sahuayo,1206,132677,9.089744266150126,2.2071467742567923,0.3400228,0,0
2007,Tocumbo,681,21155,32.190971401559914,3.4716860219774817,0.476514674,0,1
2007,Venustiano Carranza,546,44282,12.330066392665191,2.512040701806135,0.2459827,0,0
2007,Zamora,10128,354055,28.605725099207753,3.353606876086783,0.405242616,0,0
2007,Penjamillo,435,33632,12.934110371075166,2.5598680363941435,0.385222753,0,0
2007,Pajacuaran,224,37680,5.9447983014862,1.7825166021468777,0.174825852,0,0
2007,Vista Hermosa,376,36125,10.408304498269896,2.342603996957298,0.231530653,0,0
2007,Tanhuato,294,29655,9.914011127971673,2.2939490220479914,0.28154569,0,0
2007,Tangancicuaro,43,62276,0.6904746611856895,-0.37037600313386576,0.230688075,0,1
2007,Purepero,360,30608,11.761630946157867,2.4648426187522587,0.252790817,0,1
2007,Tlazazalca,657,13658,48.10367550153756,3.873358587945713,0.271693687,0,0
2007,Tangamandapio,337,51414,6.554634924339674,1.880172421437325,0.166379214,0,1
2007,Yurecuaro,470,55400,8.48375451263538,2.1381531009508663,0.297830926,0,0
2007,Ecuandureo,122,25201,4.841077735010515,1.5771373684635275,0.23735488800000001,0,0
2007,Villamar,438,32249,13.58181649043381,2.608731875367353,0.293199402,0,0
2007,Marcos Castellanos,397,23669,16.77299421183827,2.8197701056245164,0.342867889,0,0
2007,Hidalgo,3202,226978,14.107094079602428,2.6466777970715047,0.404158368,0,1
2007,Zitacuaro,7577,288333,26.27864309669722,3.268756559737636,0.409238059,0,1
2007,Angangueo,540,20622,26.18562700029095,3.265210672462568,0.147309753,0,0
2007,Tlalpujahua,1215,52528,23.130520865062444,3.1411529950154122,0.326263608,0,0
2007,Maravatio,1938,148488,13.051559721997737,2.568907645553914,0.356772266,0,0
2007,Contepec,727,63215,11.50043502333307,2.4423848627696585,0.227539886,0,0
2007,Huetamo,1899,83760,22.671919770773638,3.1211271442500044,0.355217938,0,0
2007,San Lucas,269,35182,7.645955318060372,2.0341767914251254,0.34256278,0,0
2007,Aporo,52,5842,8.90106128038343,2.186170514615878,0.160372922,0,0
2007,Tuxpan,367,50304,7.295642493638677,1.987277251247829,0.302648209,0,1
2007,Senguio,398,33923,11.732452908056482,2.4623587548753956,0.095992808,0,0
2007,Tiquicheo,196,28507,6.87550426211106,1.9279649880790137,0.182387287,0,0
2007,Tuzantla,102,31856,3.2019085886489203,1.1637470659624307,0.314404855,0,0
2007,Lazaro Cardenas,10170,339055,29.99513353290764,3.4010351529340417,0.436421381,0,0
2007,Cojumatlan de Regules,174,19334,8.999689665873591,2.1971900951721155,0.425522522,0,0
2007,Ixtlan,115,26233,4.383791407768841,1.4779139681690352,0.100534403,0,0
2007,Lagunillas,49,10213,4.797806716929403,1.5681588795146646,0.35405723099999997,0,1
2008,Coahuayana,630,26482,23.78974397704101,3.1692545624680135,0.369895465,0,0
2008,Aquila,357,46494,7.678410117434508,2.038412509769771,0.433853613,0,0
2008,Morelia,29945,1422733,21.04751910583363,3.046782695977631,0.441078518,0,0
2008,Nocupetaro,314,15973,19.658173167219683,2.978493189100434,0.245316099,0,0
2008,Patzcuaro,2286,169315,13.501461772435992,2.6027979590222916,0.399790002,0,1
2008,Quiroga,332,49436,6.715753701755806,1.9044560651889997,0.159802389,0,1
2008,Tacambaro,1731,132062,13.107479820084505,2.5731830458932343,0.378886424,0,1
2008,Turicato,355,64134,5.535285495992765,1.711143144955552,0.118755513,0,1
2008,Zacapu,1111,144704,7.677742149491375,2.0383255129841253,0.4213961,0,0
2008,Tarimbaro,924,135696,6.809338521400778,1.9182949820223398,0.289422276,0,1
2008,Acuitzio,239,21277,11.232786577055036,2.41883687483993,0.150500058,0,1
2008,Ario,390,67308,5.794259226243537,1.756867638809492,0.295294565,0,1
2008,Erongaricuaro,157,27926,5.62200100264986,1.726687650828305,0.190285954,0,1
2008,La Huacana,984,64894,15.163189200850617,2.718870727538925,0.51554372,0,0
2008,Huiramba,443,15410,28.747566515249837,3.358553120713111,0.135454155,0,1
2008,Lagunillas,76,10481,7.251216486976434,1.9811692460982908,0.377268211,0,1
2008,Madero,248,34341,7.22168836085146,1.9770887705605331,0.192259186,0,1
2008,Salvador Escalante,380,85169,4.461717291502778,1.4955337348598063,0.29258266,0,1
2008,Angamacutiro,275,27499,10.000363649587257,2.302621457291582,0.155350261,0,0
2008,Jose Sixto Verduzco,695,49740,13.972657820667472,2.6371024071895337,0.19114624,0,0
2008,Morelos,301,16532,18.207113476893298,2.9018123680993897,0.104980831,0,0
2008,Panindicuaro,319,31922,9.993108201240522,2.3018956755244777,0.304222599,0,0
2008,Puruandiro,1315,133104,9.879492727491284,2.2904611670703328,0.347715258,0,0
2008,Churumuco,523,28431,18.395413457141853,2.9121013649087555,0.175574659,0,0
2008,Zinapecuaro,1056,91422,11.55083021592177,2.446757314550934,0.299128943,0,1
2008,Querendaro,294,26324,11.168515423187966,2.413098696744809,0.217536761,0,0
2008,Alvaro Obregon,250,40141,6.228046137365785,1.8290626619991912,0.419182218,0,0
2008,Coeneo,212,40191,5.274812769027892,1.662943184709054,0.157914882,0,0
2008,Jimenez,60,26210,2.289202594429607,0.8282035448867856,0.248391257,0,0
2008,Huaniqueo,117,15687,7.458405048766495,2.0093415909236527,0.401681499,0,0
2008,Caracuaro,147,19227,7.645498517709472,2.0341170455885367,0.194620083,0,0
2008,Cuitzeo,837,54888,15.24923480542195,2.7245293251008857,0.367720789,0,0
2008,Chucandiro,1,10615,0.09420631182289213,-2.3622680951552195,0.048249326,0,0
2008,Huandacareo,186,22789,8.161832463030409,2.099468710312567,0.154931924,0,0
2008,Tzitzio,154,19335,7.964830618050168,2.075035677354369,0,0,0
2008,Apatzingan,6381,241053,26.47135692150689,3.2760632775434453,0.389476359,0,1
2008,Arteaga,242,44478,5.440892126444535,1.6939430412540488,0.317679639,0,0
2008,Charapan,1247,23299,53.52161036954375,3.9800855044843404,0.273436226,0,0
2008,Cheran,1477,34395,42.942288123273734,3.7598570775534026,0.210036083,0,0
2008,Gabriel Zamora,479,41527,11.53466419437956,2.4453567793146203,0.307532078,0,0
2008,Mugica,2092,86265,24.25085492378137,3.188451871350986,0.374030414,0,0
2008,Nuevo Urecho,302,16111,18.74495686177146,2.93092474886602,0.177354415,0,0
2008,Paracuaro,646,48884,13.214957859422306,2.5813493592068477,0.119958488,0,0
2008,Paracho,839,67205,12.484190164422289,2.5244630569440947,0.384552987,0,0
2008,Taretan,107,26126,4.095537012937304,1.4098978473975345,0.424628059,0,1
2008,Uruapan,12278,602331,20.38414094575906,3.014757193894844,0.421279003,0,1
2008,Tingambato,736,26861,27.400320166784557,3.310554698244901,0.328927361,0,1
2008,Tepalcatepec,1663,45479,36.56632731590404,3.5991277982392202,0.382989952,0,0
2008,Buenavista,949,81301,11.672673152851749,2.4572504820088077,0.218032667,0,0
2008,Ziracuaretiro,399,29370,13.585291113381002,2.6089876716793348,0.337701521,0,1
2008,Nuevo Parangaricutiro,1559,35519,43.89200146400518,3.7817321044832677,0.223271392,0,1
2008,Nahuatzen,659,52653,12.515906026247317,2.5270003174888442,0.192109231,0,0
2008,Coalcoman,992,37401,26.523354990508274,3.2780256652539252,0.298796507,0,0
2008,Tumbiscatio,240,16928,14.177693761814744,2.6516698676661026,0.239537037,0,0
2008,Aguililla,658,33066,19.89959474989415,2.990699367196164,0.16674085,0,0
2008,Tancitaro,833,56317,14.791270841841717,2.69403719878125,0.323837936,0,1
2008,Cotija,227,38280,5.929989550679205,1.7800224508966491,0.329867921,0,1
2008,Chilchota,599,67800,8.83480825958702,2.1786994031690994,0.200065324,0,1
2008,Jacona,606,125013,4.847495860430516,1.5784622541746385,0.399201687,0,0
2008,Jiquilpan,4183,66462,62.93822033643284,4.142153615679348,0.379108664,0,0
2008,La Piedad,2929,192993,15.176716253957396,2.719762428010651,0.395923412,0,0
2008,Los Reyes,1196,118482,10.09436032477507,2.3119768842073496,0.394930198,0,1
2008,Periban,770,47330,16.268751320515527,2.7892461709295726,0.246863112,0,1
2008,Sahuayo,1510,137023,11.020047729213344,2.399716134859976,0.367222003,0,0
2008,Tocumbo,746,21834,34.16689566730787,3.531257212345683,0.477978324,0,1
2008,Venustiano Carranza,628,45176,13.901186470692403,2.6319741940976633,0.272176498,0,0
2008,Zamora,11073,360252,30.736817561040606,3.4254612051336792,0.415750058,0,0
2008,Penjamillo,437,33878,12.899226636755417,2.5571673589314,0.39358625,0,0
2008,Pajacuaran,242,38094,6.352706462960046,1.8488809367403185,0.169594992,0,0
2008,Vista Hermosa,411,36760,11.18063112078346,2.4141829170087483,0.231792496,0,0
2008,Tanhuato,206,29894,6.891014919381815,1.9302183774259583,0.282127092,0,0
2008,Tangancicuaro,138,63336,2.178855627131489,0.7787997972880719,0.230756206,0,1
2008,Purepero,401,30612,13.099438128838363,2.5725693383588943,0.266529962,0,1
2008,Tlazazalca,728,13705,53.119299525720535,3.972540318441937,0.276773095,0,0
2008,Cojumatlan de Regules,214,19546,10.948531668883659,2.3932053531052073,0.434515163,0,0
2008,Tangamandapio,428,52831,8.101304158543279,2.092025055945686,0.169700457,0,1
2008,Yurecuaro,523,56937,9.1855910919086,2.2176360706420306,0.313960186,0,0
2008,Ecuandureo,126,25376,4.965321563682219,1.6024780614990406,0.272154291,0,0
2008,Villamar,604,32843,18.3905246171178,2.911835565513184,0.258876142,0,0
2008,Ixtlan,137,26554,5.159298034194472,1.6408005303544146,0.11438309,0,0
2008,Marcos Castellanos,492,24478,20.099681346515236,3.000703961532161,0.290911815,0,0
2008,Hidalgo,3652,229898,15.885305657291495,2.7653945094181003,0.418283245,0,1
2008,Zitacuaro,8206,295939,27.72868733083507,3.322467520996776,0.415428909,0,1
2008,Angangueo,734,20942,35.049183459077454,3.5567523167492454,0.15494896,0,0
2008,Tlalpujahua,1564,53415,29.280164747730037,3.3769103157074056,0.319094514,0,0
2008,Maravatio,2333,152516,15.29675575021637,2.7276407634446884,0.368259324,0,0
2008,Contepec,1071,64117,16.703838295615824,2.8156385310748164,0.243841818,0,0
2008,Huetamo,2205,84035,26.239067055393587,3.2672494091524165,0.349958167,0,0
2008,San Lucas,343,35789,9.583950375813798,2.260089863543933,0.32043749,0,0
2008,Aporo,73,6044,12.078093977498346,2.491393396737898,0.193340774,0,0
2008,Tuxpan,421,50909,8.269657624388616,2.112593108467437,0.31114972,0,1
2008,Senguio,466,34910,13.348610713262675,2.5914123130087012,0.080646318,0,0
2008,Tiquicheo,252,28748,8.765827187978294,2.170860887905227,0.185206191,0,0
2008,Tuzantla,102,32250,3.1627906976744184,1.1514547700424895,0.289860648,0,0
2008,Lazaro Cardenas,9696,345401,28.071719537580957,3.3347626474067305,0.441686722,0,0
2008,Indaparapeo,1,31842,0.03140506249607437,-3.4607861730738128,0.233845097,0,0
2008,Zinaparo,35,6481,5.40040117265854,1.6864732420438346,0.039652293,0,0
2009,Coahuayana,484,27500,17.6,2.8678989020441064,0.364078178,0,0
2009,Aquila,378,47543,7.950697263529857,2.0732596309246696,0.429588622,0,0
2009,Morelia,31753,1440805,22.038374380988408,3.0927852238960805,0.444127542,0,0
2009,Nocupetaro,278,16013,17.36089427340286,2.8542202213502974,0.235560016,0,0
2009,Patzcuaro,2438,172498,14.133497199967536,2.6485476678399142,0.404690743,0,1
2009,Quiroga,274,50319,5.445259246010453,1.6947453670073425,0.176039358,0,1
2009,Tacambaro,2050,136069,15.06588569034828,2.7124329621152135,0.377403481,0,1
2009,Turicato,444,64252,6.910290730249643,1.933011710736705,0.141064036,0,1
2009,Zacapu,1053,145833,7.220587932772418,1.976936380721314,0.412922916,0,0
2009,Tarimbaro,1326,146585,9.045946038134872,2.202316705764243,0.28915048,0,1
2009,Acuitzio,305,21653,14.085807971181824,2.645167763629259,0.142050303,0,1
2009,Ario,403,68595,5.875063780158904,1.7707169161685548,0.297968526,0,1
2009,Erongaricuaro,130,28522,4.557885141294439,1.5168587311410071,0.178488547,0,1
2009,La Huacana,921,65291,14.106078938904291,2.646605834892851,0.513136231,0,0
2009,Huiramba,452,15630,28.91874600127959,3.364490035398846,0.15,0,1
2009,Lagunillas,130,10749,12.094148292864451,2.4927217234646557,0.386513903,0,1
2009,Madero,325,34962,9.29580687603684,2.2295634249407454,0.196226773,0,1
2009,Salvador Escalante,623,87848,7.091794918495584,1.9589384704920412,0.311552295,0,1
2009,Angamacutiro,252,28439,8.861071064383417,2.181667644938594,0.209716742,0,0
2009,Jose Sixto Verduzco,715,50457,14.170481796381077,2.6511610542806023,0.258333743,0,0
2009,Morelos,174,16357,10.637647490371094,2.3643993589381402,0.049072666,0,0
2009,Panindicuaro,314,32038,9.800861476996067,2.2824702876289615,0.28292969,0,0
2009,Puruandiro,1123,134403,8.355468255916907,2.122916205469942,0.349966723,0,0
2009,Churumuco,413,28655,14.412842435875065,2.668119644957332,0.008909609,0,0
2009,Zinapecuaro,1031,92451,11.151853414241058,2.411605709584673,0.2955874,0,1
2009,Querendaro,245,26754,9.157509157509159,2.2145742156713326,0.177041365,0,0
2009,Indaparapeo,1,32358,0.03090425860683602,-3.476861285583145,0.108877337,0,0
2009,Alvaro Obregon,266,41024,6.484009360374415,1.8693390474834943,0.420288532,0,0
2009,Coeneo,292,40598,7.192472535592886,1.9730349979577055,0.212289518,0,0
2009,Jimenez,75,26397,2.8412319581770653,1.044237746204777,0.268443896,0,0
2009,Huaniqueo,143,15828,9.034622188526662,2.2010641067367294,0.405156113,0,0
2009,Caracuaro,203,19165,10.592225410905296,2.360120280209269,0.04375,0,0
2009,Cuitzeo,737,55690,13.233973783444066,2.5827872945877592,0.366155949,0,0
2009,Chucandiro,1,10476,0.09545628102329133,-2.3490869266454655,0.082066993,0,0
2009,Huandacareo,178,23008,7.7364394993045895,2.045941568753449,0.183663831,0,0
2009,Tzitzio,173,19250,8.987012987012989,2.195780533763986,NA,NA,NA
2009,Apatzingan,7402,244465,30.27836295584235,3.410433363562265,0.386931752,0,1
2009,Arteaga,325,44759,7.261109497531223,1.982532640511814,0.29645982,0,0
2009,Charapan,1490,23818,62.5577294483164,4.136089801593701,0.343226669,0,0
2009,Cheran,1543,35359,43.6381119375548,3.775930895536607,0.188629015,0,0
2009,Gabriel Zamora,810,42096,19.241733181299885,2.9570815233685477,0.301394065,0,0
2009,Mugica,2373,88153,26.919106553378786,3.2928363152725217,0.408743689,0,0
2009,Nuevo Urecho,356,16324,21.808380298946336,3.0822943133084713,0.123314068,0,0
2009,Paracuaro,795,49909,15.928990763189006,2.7681407674384557,0.153776346,0,0
2009,Paracho,893,68331,13.068738932548916,2.5702230373306634,0.380061677,0,0
2009,Taretan,129,26634,4.843433205676954,1.5776238092817187,0.43013719,0,1
2009,Uruapan,16506,616807,26.76039668810503,3.2869230590703724,0.416843645,0,1
2009,Tingambato,740,27390,27.01715954728003,3.2964722029232285,0.30567691,0,1
2009,Tepalcatepec,1705,45816,37.21407368604854,3.616687014626061,0.386329811,0,0
2009,Buenavista,1132,82970,13.64348559720381,2.6132621620869343,0.261461286,0,0
2009,Ziracuaretiro,457,29937,15.265390653706115,2.7255882173239194,0.328274968,0,1
2009,Nuevo Parangaricutiro,1559,36655,42.531714636475236,3.7502500243822263,0.238302763,0,1
2009,Nahuatzen,717,53501,13.401618661333433,2.59537549528356,0.198525615,0,0
2009,Coalcoman,866,37125,23.32659932659933,3.1495943114395715,0.299723567,0,0
2009,Tumbiscatio,332,16715,19.862399042775948,2.9888284490444263,0.083333333,0,0
2009,Aguililla,722,33039,21.852961651381698,3.0843364570419096,0.145189038,0,0
2009,Tancitaro,992,57632,17.212659633536923,2.845645138291327,0.322472732,0,1
2009,Cotija,226,38845,5.8179945938988284,1.7609556308699017,0.352777261,0,1
2009,Chilchota,486,70196,6.9234714228730985,1.9349172945491335,0.18886962,0,1
2009,Jacona,716,126621,5.654670236374693,1.73248179422935,0.404958117,0,0
2009,Jiquilpan,4555,67444,67.53751260304846,4.2126831857783245,0.388312047,0,0
2009,La Piedad,3516,196365,17.90543121228325,2.885104086504896,0.396563115,0,0
2009,Los Reyes,1241,123423,10.054852012995957,2.308055305363544,0.394955599,0,1
2009,Periban,695,49067,14.164305949008499,2.650725134482941,0.227519945,0,1
2009,Sahuayo,2224,141368,15.731990266538396,2.7556962358647183,0.362570564,0,0
2009,Tocumbo,626,22512,27.807391613361762,3.3253018707280653,0.461477657,0,1
2009,Venustiano Carranza,842,46070,18.276535706533537,2.905618035294501,0.25552127,0,0
2009,Zamora,12047,366449,32.87497032329192,3.492711587783967,0.413052099,0,0
2009,Penjamillo,467,34124,13.685382721838002,2.6163283086224487,0.388703992,0,0
2009,Pajacuaran,245,38509,6.362149108000727,1.8503662303362909,0.175804977,0,0
2009,Vista Hermosa,510,37396,13.637822226976146,2.6128469788893023,0.23068272,0,0
2009,Tanhuato,452,30134,14.999668148934758,2.7080280774531347,0.278413686,0,0
2009,Zinaparo,38,6491,5.854259744261285,1.7671695576750543,0.030800941,0,0
2009,Tangancicuaro,175,64396,2.7175600969004288,0.9997344545434662,0.238758169,0,1
2009,Purepero,404,30615,13.196145680222115,2.5799247930312323,0.295320286,0,1
2009,Tlazazalca,705,13751,51.2689986182823,3.937086254071461,0.253183101,0,0
2009,Cojumatlan de Regules,183,19758,9.26207105982387,2.225927680219139,0.401808604,0,0
2009,Tangamandapio,505,54248,9.309098952956791,2.230992303893819,0.16080675,0,1
2009,Yurecuaro,726,58474,12.415774532270753,2.5189678038261354,0.313845329,0,0
2009,Ecuandureo,147,25550,5.7534246575342465,1.749795270129023,0.262990681,0,0
2009,Villamar,697,33437,20.845171516583424,3.037122339487128,0.321381199,0,0
2009,Ixtlan,154,26875,5.730232558139535,1.7457561159658022,0.112104262,0,0
2009,Marcos Castellanos,611,25287,24.162613200458733,3.1848065294881405,0.203218939,0,0
2009,Hidalgo,3886,232818,16.691149309761272,2.814878597481479,0.422351929,0,1
2009,Zitacuaro,8352,303546,27.51477535530035,3.3147231460335576,0.408501756,0,1
2009,Angangueo,905,21262,42.56419904054181,3.7510135018335125,0.166361624,0,0
2009,Tlalpujahua,1719,54301,31.656875563985928,3.4549553624062743,0.310812161,0,0
2009,Maravatio,1874,156543,11.971151696339026,2.4824997301744944,0.373725959,0,0
2009,Contepec,1204,65019,18.517664067426445,2.9187250909943914,0.271488847,0,0
2009,Huetamo,1904,84309,22.583591312908467,3.117223594476275,0.353923332,0,0
2009,San Lucas,317,36396,8.709748323991647,2.164442895382836,0.296967821,0,0
2009,Aporo,73,6245,11.689351481184948,2.45867829757085,0.101091903,0,0
2009,Tuxpan,302,51514,5.862483984936134,1.7685734019880495,0.354131687,0,1
2009,Senguio,353,35897,9.833690837674457,2.285814330390461,0.068828232,0,0
2009,Tiquicheo,315,28990,10.865815798551225,2.385621695892069,0.158374124,0,0
2009,Tuzantla,213,32644,6.524935669648327,1.8756310941024286,0.258711873,0,0
2009,Lazaro Cardenas,8614,351746,24.48926213802005,3.19823474139708,0.440278512,0,0
2009,Chinicuila,88,11139,7.90017057186462,2.0668843506151537,NA,NA,NA
2009,Tinguindin,99,26597,3.72222431101252,1.3143214226621867,0.363127353,0,1
2010,Chinicuila,102,11099,9.19001711865934,2.2181177991144287,NA,NA,NA
2010,Coahuayana,411,28518,14.411950347149169,2.668057747636307,0.389663619,0,0
2010,Aquila,414,48591,8.520096314132248,2.1424276452529454,0.408698685,0,0
2010,Morelia,34928,1458876,23.941719515572263,3.175622523597756,0.44803819,0,0
2010,Nocupetaro,289,16053,18.002865508004735,2.890530940115155,0.208368946,0,0
2010,Patzcuaro,2440,175681,13.888809831455877,2.6310834678147046,0.410031763,0,1
2010,Quiroga,366,51201,7.148297884806937,1.9668742702966366,0.326624677,0,1
2010,Tacambaro,2318,140075,16.548277708370517,2.8062820304483487,0.391290205,0,1
2010,Turicato,353,64370,5.483921081249029,1.7018203708687722,0.136074116,0,1
2010,Zacapu,1157,146962,7.872783440617303,2.0634116772340643,0.418690395,0,0
2010,Tarimbaro,793,157474,5.03575193365254,1.6165628563613377,0.303777187,0,1
2010,Acuitzio,265,22029,12.029597348949112,2.487370058848639,0.155748548,0,1
2010,Ario,400,69881,5.724016542407807,1.7446707516983806,0.310095289,0,1
2010,Erongaricuaro,86,29118,2.9534995535407655,1.0829907566023738,0.212398273,0,1
2010,La Huacana,1048,65687,15.95445065233608,2.769737828071075,0.483255423,0,0
2010,Huiramba,262,15850,16.529968454258675,2.805175003437807,0.123529412,0,1
2010,Lagunillas,133,11017,12.072251974221658,2.490909593863826,0.358017802,0,1
2010,Madero,411,35583,11.550459489081865,2.446725218780986,0.195336291,0,1
2010,Salvador Escalante,754,90527,8.329006815646162,2.1197442192559257,0.324422267,0,1
2010,Angamacutiro,257,29379,8.747744987916539,2.1687959514884527,0.179115884,0,0
2010,Jose Sixto Verduzco,631,51174,12.330480322038536,2.5120742719761857,0.248815603,0,0
2010,Morelos,183,16182,11.308861698183165,2.425586639455773,0.027738252,0,0
2010,Panindicuaro,314,32154,9.76550351433725,2.278856126167485,0.298366707,0,0
2010,Puruandiro,1172,135701,8.636634954790312,2.1560130341265293,0.355119879,0,0
2010,Churumuco,414,28879,14.335676443090135,2.662751286438965,0.034722222,0,0
2010,Zinapecuaro,1054,93480,11.275139067180145,2.4226002194306506,0.332537016,0,1
2010,Querendaro,255,27183,9.380863039399626,2.238671767250393,0.12196146,0,0
2010,Indaparapeo,102,32873,3.102850363520214,1.1323211611388586,0.133236654,0,0
2010,Alvaro Obregon,276,41906,6.586169045005488,1.8849718509502338,0.418088368,0,0
2010,Coeneo,211,41004,5.145839430299483,1.6381885105549114,0.19185565500000001,0,0
2010,Jimenez,48,26583,1.805665274799684,0.5909290971746158,0.262722389,0,0
2010,Huaniqueo,84,15968,5.260521042084169,1.6602300792742055,0.414383832,0,0
2010,Caracuaro,149,19102,7.800230342372526,2.0541532643329132,0.146727637,0,0
2010,Cuitzeo,537,56492,9.505770728598739,2.251899059302047,0.393741652,0,0
2010,Chucandiro,1,10337,0.09673986649898422,-2.335729691586348,0.163888889,0,0
2010,Huandacareo,191,23226,8.223542581589598,2.107001087223064,0.202742673,0,0
2010,Tzitzio,186,19164,9.705698184095178,2.2727131546923256,NA,NA,NA
2010,Apatzingan,8351,247877,33.69009629776058,3.517203915762865,0.399679905,0,1
2010,Arteaga,250,45040,5.550621669626999,1.7139099340308115,0.296258457,0,0
2010,Charapan,1708,24336,70.18408941485865,4.251121638831578,0.297054653,0,0
2010,Cheran,1001,36323,27.55829639622278,3.3163036298743047,0.183314819,0,0
2010,Gabriel Zamora,713,42665,16.71159029649596,2.816102508425748,0.303926779,0,0
2010,Mugica,2978,90041,33.073821925567245,3.498742091092063,0.420055458,0,0
2010,Nuevo Urecho,374,16536,22.61731978713111,3.118715975035065,0.170712761,0,0
2010,Paracuaro,854,50933,16.767125439302614,2.8194201502482925,0.15637042,0,0
2010,Paracho,811,69457,11.676288926962005,2.457560198057581,0.366777978,0,0
2010,Taretan,187,27142,6.889691253408003,1.9300262731954079,0.427062477,0,1
2010,Uruapan,15845,631282,25.099717717280075,3.222856599750995,0.417526706,0,1
2010,Tingambato,502,27918,17.981230747188196,2.889328477601163,0.307525061,0,1
2010,Tepalcatepec,1353,46153,29.315537451519944,3.3781176639175694,0.39137163,0,0
2010,Buenavista,1215,84639,14.35508453549782,2.6641042024792556,0.246831869,0,0
2010,Ziracuaretiro,404,30503,13.244598891912272,2.5835898385291385,0.32568733,0,1
2010,Nuevo Parangaricutiro,1767,37791,46.757164404223225,3.8449674932814206,0.241747497,0,1
